league,season,team,player,nation,pos,age,born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,_league_id,_season,_stat_type,_scraped_at
ESP-La Liga,2526,Valencia,Lucas Beltrán,ARG,FW,24,2001,15.2,1,0,0,26,39,4,10,4,10,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Luis Rioja,ESP,MF,31,1993,29.2,1,0,0,13,29,9,152,17,25,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Mouctar Diakhaby,GUI,DF,28,1996,6.0,3,0,0,7,3,1,0,9,6,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Renzo Saravia,ARG,DF,32,1993,3.9,2,0,0,4,10,0,1,7,5,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Ruben Lendinez,ESP,DF,22,2003,0.0,0,0,0,1,0,0,0,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Stole Dimitrievski,MKD,GK,31,1993,20.0,1,0,0,0,4,0,0,1,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Thierry Correia,POR,"DF,MF",26,1999,15.5,5,0,0,28,25,4,42,18,22,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Umar Sadiq,NGA,FW,28,1997,10.1,3,0,0,30,19,13,5,1,5,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Valencia,Unai Núñez,ESP,DF,28,1997,10.1,3,0,0,12,7,0,4,11,11,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Adrià Altimira,ESP,"DF,MF",24,2001,0.1,0,0,0,0,0,0,0,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Alassane Diatta,SEN,MF,20,2005,0.3,0,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Alberto Moleiro,ESP,MF,21,2003,27.5,4,0,0,33,27,3,31,14,21,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Alex Freeman,USA,DF,20,2004,3.8,0,0,0,2,3,0,1,5,8,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Alfon,ESP,MF,26,1999,3.7,0,0,0,7,2,1,9,2,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Alfonso Pedraza,ESP,DF,29,1996,18.8,8,0,0,27,23,4,84,29,31,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Arnau Tenas,ESP,GK,24,2001,10.0,0,0,0,0,1,0,0,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Ayoze Pérez,ESP,FW,32,1993,12.5,4,0,0,17,23,5,9,3,11,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Carlos Macià,ESP,MF,16,2008,0.9,1,0,0,1,0,0,0,2,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Daniel Parejo,ESP,MF,36,1989,15.5,3,0,0,16,27,0,39,14,29,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Georges Mikautadze,GEO,FW,24,2000,23.4,1,0,0,13,45,3,21,5,4,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Gerard Moreno,ESP,FW,33,1992,14.9,0,0,0,14,16,6,11,3,8,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Hugo López,ESP,MF,18,2007,0.6,0,0,0,2,0,0,2,1,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Ilias Akhomach,MAR,MF,21,2004,2.1,0,0,0,9,7,0,9,0,4,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Juan Foyth,ARG,DF,27,1998,10.4,2,0,0,8,1,0,0,15,13,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Karl Etta Eyong,CMR,FW,21,2003,2.8,0,0,0,3,4,1,0,0,2,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Logan Costa,CPV,DF,24,2001,0.3,0,0,0,1,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Luiz Lúcio Reis Júnior,BRA,GK,24,2001,28.0,3,0,0,2,4,0,0,1,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Manor Solomon,ISR,MF,26,1999,1.7,0,0,0,0,2,1,10,0,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Nicolas Pépé,CIV,"MF,FW",30,1995,26.6,4,0,0,23,43,14,71,15,21,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Pape Gueye,SEN,MF,26,1999,23.7,8,0,0,35,54,2,14,35,22,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Pau Cabanes,ESP,FW,20,2005,0.2,0,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Pau Navarro,ESP,DF,20,2005,21.3,4,0,0,34,11,1,2,18,35,,,1,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Rafa Marín,ESP,DF,23,2002,22.0,1,0,0,16,8,3,0,20,22,,,1,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Renato Veiga,POR,DF,22,2003,27.6,5,1,0,24,6,3,2,26,9,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Santi Comesaña,ESP,MF,28,1996,26.7,5,1,0,43,28,1,12,31,25,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Santiago Mouriño,URU,DF,23,2002,26.4,11,1,1,54,36,1,6,29,64,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Sergi Cardona,ESP,DF,26,1999,21.9,4,0,0,28,23,1,75,37,31,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Tajon Buchanan,CAN,MF,26,1999,20.2,8,0,0,18,36,8,33,22,19,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Tani Oluwaseyi,CAN,FW,25,2000,10.0,1,0,0,11,8,10,3,1,5,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Thomas Partey,GHA,MF,32,1993,10.4,1,0,0,11,6,0,3,13,6,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Willy Kambwala,FRA,DF,20,2004,1.0,0,0,0,0,0,0,0,0,0,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
ESP-La Liga,2526,Villarreal,Yéremy Pino,ESP,MF,22,2002,1.8,0,0,0,2,0,0,12,3,1,,,0,ESP,2025-2026,misc,2026-08-08T22:17:27.896826
