league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,_league_id,_season,_stat_type,_scraped_at
ITA-Serie A,2526,Pisa,Juan Cuadrado,COL,MF,37,1988,19,506,27,14.8,5.6,2,55,0,17,23,4,0.47,3,9,-6,-1.07,0.14,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Lorran,BRA,FW,19,2006,9,122,14,3.6,1.4,0,,0,9,14,19,0.11,2,8,-6,-4.43,-3.36,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Louis Buffon,CZE,FW,17,2007,4,32,8,0.9,0.4,0,,0,4,8,16,0.0,0,1,-1,-2.81,-1.64,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,M'Bala Nzola,ANG,FW,28,1996,16,1052,66,30.8,11.7,11,82,4,5,30,0,0.69,5,15,-10,-0.86,0.47,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Malthe Hojholt,DEN,MF,24,2001,17,850,50,24.9,9.4,9,68,2,8,30,21,0.53,7,23,-16,-1.69,-0.68,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Marius Marin,ROU,MF,26,1998,23,1281,56,37.5,14.2,18,66,4,5,19,6,0.65,7,22,-15,-1.05,0.21,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Mateus Lusuardi,BRA,DF,21,2004,3,198,66,5.8,2.2,3,66,1,0,,5,0.0,2,5,-3,-1.36,-0.19,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Matteo Luppichini,ITA,GK,17,2008,0,,,,,0,,0,0,,4,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Mattéo Tramoni,FRA,"MF,FW",25,2000,27,1600,59,46.8,17.8,21,71,4,6,19,6,0.56,15,35,-20,-1.13,0.11,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Mehdi Léris,ALG,MF,27,1998,34,1900,56,55.6,21.1,21,73,5,13,28,3,0.47,16,42,-26,-1.23,-0.11,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Mert Durmush,BUL,MF,19,2005,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Michel Aebischer,SUI,MF,28,1997,35,2892,83,84.6,32.1,33,85,25,2,45,1,0.51,23,49,-26,-0.81,2.43,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Nícolas Andrade,BRA,GK,37,1988,6,540,90,15.8,6.0,6,90,6,0,,32,0.5,4,14,-10,-1.67,-0.57,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Rafiu Durosinmi,NGA,FW,22,2003,12,432,36,12.6,4.8,4,55,0,8,27,3,0.42,3,10,-7,-1.46,-0.31,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Raúl Albiol,ESP,DF,39,1985,8,500,63,14.6,5.6,5,73,2,3,45,20,0.88,4,11,-7,-1.26,-0.09,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Rosen Bozhinov,BUL,DF,20,2005,9,610,68,17.8,6.8,8,76,4,1,1,8,0.22,4,10,-6,-0.89,0.36,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Samuel Iling-Junior,ENG,MF,21,2003,5,110,22,3.2,1.2,1,45,0,4,16,7,0.0,1,4,-3,-2.45,-1.31,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Samuele Angori,ITA,MF,21,2003,35,2599,74,76.0,28.9,30,81,19,5,35,3,0.37,19,52,-33,-1.14,0.17,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Simone Canestrelli,ITA,DF,24,2000,37,3201,87,93.6,35.6,36,88,34,1,21,1,0.49,25,65,-40,-1.12,0.93,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Simone Scuffet,ITA,GK,29,1996,7,630,90,18.4,7.0,7,90,7,0,,25,0.43,6,15,-9,-1.29,-0.12,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Stefano Moreo,ITA,"FW,MF",32,1993,37,2307,62,67.5,25.6,29,75,12,8,18,1,0.49,21,51,-30,-1.17,0.04,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Tommaso Guizzo,,GK,,,0,,,,,0,,0,0,,6,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,Tomás Esteves,POR,"DF,MF",23,2002,1,14,14,0.4,0.2,0,,0,1,14,10,0.0,0,1,-1,-6.43,-5.27,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Pisa,İsak Vural,TUR,MF,19,2006,15,752,50,22.0,8.4,9,70,2,6,20,6,0.53,6,16,-10,-1.2,-0.02,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Alessandro Romano,SUI,MF,19,2006,2,8,4,0.2,0.1,0,,0,2,4,2,3.0,0,0,0,0.0,-0.74,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Angeliño,ESP,MF,28,1997,7,416,59,12.2,4.6,5,77,0,2,15,20,2.57,4,1,3,0.65,-0.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Antonio Arena,ITA,FW,16,2009,2,23,12,0.7,0.3,0,,0,2,12,7,3.0,0,0,0,0.0,-0.74,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Artem Dovbyk,UKR,FW,28,1997,14,393,28,11.5,4.4,3,53,0,11,21,2,2.36,6,3,3,0.69,-0.06,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Bryan Cristante,ITA,MF,30,1995,37,3094,84,90.5,34.4,36,85,27,1,45,0,1.89,55,26,29,0.84,1.12,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Bryan Zaragoza,ESP,MF,23,2001,4,135,34,3.9,1.5,2,50,0,2,18,7,2.0,2,2,0,0.0,-0.77,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Buba Sangaré,ESP,DF,17,2007,0,,,,,0,,0,0,,9,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Daniele Ghilardi,ITA,DF,22,2003,23,1097,48,32.1,12.2,9,80,7,14,27,15,2.0,19,15,4,0.33,-0.6,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Devis Vásquez,COL,GK,27,1998,0,,,,,0,,0,0,,23,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Devyne Rensch,NED,MF,22,2003,24,1184,49,34.6,13.2,12,79,5,12,20,12,2.08,21,15,6,0.46,-0.43,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Donyell Malen,NED,FW,26,1999,18,1467,82,42.9,16.3,18,82,7,0,,0,1.89,33,17,16,0.98,0.43,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Emanuele Lulli,ITA,DF,17,2007,0,,,,,0,,0,0,,4,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Evan Ferguson,IRL,FW,20,2004,16,773,48,22.6,8.6,10,59,1,6,30,3,1.88,12,6,6,0.7,-0.05,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Gianluca Mancini,ITA,DF,29,1996,36,3059,85,89.4,34.0,36,85,27,0,,0,1.86,52,26,26,0.76,0.27,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Giorgio De Marzi,USA,GK,18,2007,0,,,,,0,,0,0,,14,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Jacopo Mirra,ITA,DF,19,2006,0,,,,,0,,0,0,,6,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Jan Ziółkowski,POL,DF,20,2005,18,517,29,15.1,5.7,5,72,3,13,12,18,2.0,10,5,5,0.87,0.16,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Kostas Tsimikas,GRE,MF,29,1996,18,644,36,18.8,7.2,6,68,1,12,20,17,1.61,8,7,1,0.14,-0.74,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Leon Bailey,JAM,FW,27,1997,7,186,27,5.4,2.1,1,49,0,6,23,1,1.29,1,1,0,0.0,-0.78,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Lorenzo Pellegrini,ITA,MF,29,1996,24,1463,61,42.8,16.3,20,67,2,4,30,3,1.63,22,14,8,0.49,-0.43,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Lorenzo Venturino,ITA,MF,19,2006,10,207,21,6.1,2.3,1,45,0,9,18,6,1.8,6,2,4,1.74,1.07,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Manu Koné,FRA,MF,24,2001,29,2456,85,71.8,27.3,28,87,24,1,19,0,1.93,40,20,20,0.73,-0.01,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Mario Hermoso,ESP,DF,30,1995,27,2085,77,61.0,23.2,25,80,14,2,39,2,1.93,32,17,15,0.65,-0.23,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Mattia Della Rocca,ITA,MF,19,2006,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Matìas Soulé,ARG,"MF,FW",22,2003,33,2139,65,62.5,23.8,28,72,1,5,26,0,2.0,37,17,20,0.84,0.28,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Mile Svilar,SRB,GK,25,1999,38,3420,90,100.0,38.0,38,90,38,0,,0,1.92,59,31,28,0.74,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Mohamed Seck,ITA,DF,19,2006,0,,,,,0,,0,0,,2,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Muhammed Bah,GAM,MF,18,2007,0,,,,,0,,0,0,,3,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Neil El Aynaoui,MAR,MF,24,2001,25,999,40,29.2,11.1,8,69,3,17,26,5,2.04,18,11,7,0.63,-0.15,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Niccolò Pisilli,ITA,MF,20,2004,25,1295,52,37.9,14.4,13,81,9,12,20,13,1.96,29,16,13,0.9,0.27,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Obite N'Dicka,CIV,DF,25,1999,31,2680,86,78.4,29.8,31,86,28,0,,0,1.97,45,25,20,0.67,-0.3,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Paulo Dybala,ARG,"MF,FW",31,1993,22,1354,62,39.6,15.0,15,78,6,7,26,2,1.95,20,10,10,0.66,-0.12,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Pierluigi Gollini,ITA,GK,30,1995,0,,,,,0,,0,0,,32,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Radek Żelezny,POL,GK,18,2006,0,,,,,0,,0,0,,8,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Robinio Vaz,FRA,FW,18,2007,12,216,18,6.3,2.4,0,,0,12,18,5,1.75,3,2,1,0.42,-0.34,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Stephan El Shaarawy,ITA,"MF,FW",32,1992,20,666,33,19.5,7.4,5,56,0,15,26,11,2.0,13,3,10,1.35,0.76,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Tommaso Baldanzi,ITA,"FW,MF",22,2003,10,386,39,11.3,4.3,3,56,0,7,31,6,1.2,5,3,2,0.47,-0.3,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Wesley,BRA,MF,21,2003,30,2448,82,71.6,27.2,28,85,17,2,37,0,2.0,47,17,30,1.1,1.29,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Roma,Zeki Çelik,TUR,"MF,DF",28,1997,34,2723,80,79.6,30.3,32,84,21,2,11,1,1.79,50,27,23,0.76,0.11,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Agustín Álvarez,URU,FW,24,2001,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Alieu Fadera,GAM,FW,23,2001,28,987,35,28.9,11.0,8,67,0,20,22,6,1.57,12,11,1,0.09,0.28,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Andrea Ghion,ITA,MF,25,2000,1,10,10,0.3,0.1,0,,0,1,10,1,0.0,0,0,0,0.0,0.11,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Andrea Pinamonti,ITA,FW,26,1999,36,2552,71,74.6,28.4,32,78,6,4,18,0,1.36,35,39,-4,-0.14,-0.14,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Arijanet Muric,KVX,GK,26,1998,32,2880,90,84.2,32.0,32,90,32,0,,6,1.31,40,43,-3,-0.09,0.07,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Armand Lauriente,FRA,FW,26,1998,38,2592,68,75.8,28.8,33,75,6,5,25,0,1.29,34,38,-4,-0.14,-0.14,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Aster Vranckx,BEL,MF,22,2002,16,690,43,20.2,7.7,9,63,0,7,18,15,0.94,4,9,-5,-0.65,-0.69,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Cas Odenthal,NED,DF,24,2000,1,1,1,0.0,0.0,0,,0,1,1,17,0.0,0,0,0,0.0,0.11,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Christian Frangella,ITA,MF,18,2006,1,3,3,0.1,0.0,0,,0,1,3,9,0.0,0,1,-1,-30.0,-29.92,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Cristian Volpato,AUS,FW,21,2003,24,1064,44,31.1,11.8,11,70,0,13,23,8,1.33,19,14,5,0.42,0.77,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Daniel Boloca,ROU,MF,26,1998,2,135,68,3.9,1.5,2,68,1,0,,5,0.0,0,4,-4,-2.67,-2.67,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Darryl Bakola,FRA,MF,17,2007,6,128,21,3.7,1.4,1,68,0,5,12,4,0.67,3,3,0,0.0,0.11,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Domenico Berardi,ITA,FW,30,1994,26,1958,75,57.3,21.8,24,79,9,2,30,0,1.27,30,30,0,0.0,0.25,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Edoardo Iannoni,ITA,MF,24,2001,15,260,17,7.6,2.9,1,76,0,14,13,22,1.53,1,6,-5,-1.73,-1.76,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Edoardo Pieragnolo,ITA,"DF,MF",22,2003,0,,,,,0,,0,0,,5,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Fali Candé,GNB,DF,27,1998,12,509,42,14.9,5.7,5,72,1,7,22,6,0.92,9,6,3,0.53,0.75,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Filippo Missori,ITA,MF,21,2004,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Filippo Romagna,ITA,DF,28,1997,5,313,63,9.2,3.5,4,65,1,1,55,17,1.4,4,4,0,0.0,0.12,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Giacomo Satalino,ITA,GK,26,1999,0,,,,,0,,0,0,,33,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Gioele Zacchi,ITA,GK,22,2003,1,8,8,0.2,0.1,0,,0,1,8,33,0.0,0,0,0,0.0,0.11,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Giorgio Vezzosi,ITA,DF,19,2006,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Ismaël Koné,CAN,MF,23,2002,35,2737,78,80.0,30.4,33,81,11,2,30,1,1.37,37,39,-2,-0.07,0.2,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Jay Idzes,IDN,DF,25,2000,35,3061,87,89.5,34.0,35,87,32,0,,1,1.4,42,42,0,0.0,1.0,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Josh Doig,SCO,DF,23,2002,30,1917,64,56.1,21.3,22,81,11,8,17,7,1.1,20,31,-11,-0.52,-0.94,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Kristian Thorstvedt,NOR,MF,26,1999,32,2460,77,71.9,27.3,27,86,24,5,26,0,1.5,39,36,3,0.11,0.77,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Laurs Skjellerup,DEN,FW,22,2002,1,10,10,0.3,0.1,0,,0,1,10,9,0.0,0,0,0,0.0,0.11,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Lorenzo Nyarko,ITA,GK,17,2007,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Luca Barani,ITA,DF,19,2006,0,,,,,0,,0,0,,3,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Luca Lipani,ITA,MF,20,2005,24,1034,43,30.2,11.5,10,72,2,14,23,13,1.17,14,14,0,0.0,0.15,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Luca Moro,ITA,FW,24,2001,14,211,15,6.2,2.3,1,70,0,13,11,24,0.86,1,3,-2,-0.85,-0.8,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,M'Bala Nzola,ANG,FW,28,1996,14,473,34,13.8,5.3,4,72,0,10,19,1,1.43,6,7,-1,-0.19,-0.1,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Nana Baffoh,ITA,MF,16,2009,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Nemanja Matić,SRB,MF,36,1988,34,2660,78,77.8,29.6,31,82,19,3,35,0,1.24,35,39,-4,-0.14,-0.14,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Nicholas Pierini,ITA,"FW,MF",26,1998,11,142,13,4.2,1.6,0,,0,11,13,11,1.27,1,0,1,0.63,0.77,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Pedro Felipe,BRA,DF,21,2004,3,129,43,3.8,1.4,1,90,1,2,20,12,1.0,2,4,-2,-1.4,-1.34,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Samuele Mulattieri,ITA,FW,24,2000,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Sebastian Walukiewicz,POL,DF,25,2000,34,2852,84,83.4,31.7,33,86,27,1,22,0,1.35,37,40,-3,-0.09,0.06,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Stefano Turati,ITA,GK,23,2001,6,532,89,15.6,5.9,6,89,5,0,,25,1.17,6,7,-1,-0.17,-0.08,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Tarik Muharemovic,BIH,DF,22,2003,32,2835,89,82.9,31.5,32,89,31,0,,3,1.22,37,46,-9,-0.29,-1.05,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Tommaso Macchioni,ITA,DF,19,2006,1,90,90,2.6,1.0,1,90,1,0,,5,0.0,0,1,-1,-1.0,-0.92,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Ulisses Garcia,SUI,DF,29,1996,13,943,73,27.6,10.5,10,86,8,3,27,1,1.31,15,10,5,0.48,0.8,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Walid Cheddira,MAR,FW,27,1998,16,221,14,6.5,2.5,1,62,0,15,11,3,1.38,2,4,-2,-0.81,-0.76,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Woyo Coulibaly,MLI,DF,26,1999,20,1054,53,30.8,11.7,9,81,6,11,29,10,1.55,18,16,2,0.17,0.4,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Sassuolo,Yeferson Paz,COL,DF,23,2002,0,,,,,0,,0,0,,8,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Adam Masina,MAR,DF,31,1994,5,235,47,6.9,2.6,2,90,2,3,18,8,0.2,3,11,-8,-3.06,-2.75,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Adrien Tameze,CMR,DF,31,1994,24,1120,47,32.7,12.4,12,77,5,12,17,13,1.13,13,26,-13,-1.04,-0.81,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Alberto Paleari,ITA,GK,32,1992,29,2610,90,76.3,29.0,29,90,29,0,,9,1.28,35,45,-10,-0.34,0.66,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Ali Dembélé,FRA,DF,21,2004,2,21,11,0.6,0.2,0,,0,2,11,19,2.0,3,1,2,8.57,9.13,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Alieu Njie,SWE,"MF,FW",20,2005,15,299,20,8.7,3.3,2,52,0,13,15,21,0.8,5,5,0,0.0,0.55,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Ardian Ismajli,ALB,DF,28,1996,25,1906,76,55.7,21.2,21,85,17,4,29,0,1.4,28,28,0,0.0,1.13,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Cesare Casadei,ITA,MF,22,2003,33,1997,61,58.4,22.2,19,84,15,14,28,4,1.18,28,36,-8,-0.36,0.34,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Ché Adams,SCO,FW,29,1996,33,1893,57,55.4,21.0,19,76,4,14,32,2,1.18,26,30,-4,-0.19,0.69,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Côme Bianay Balcot,FRA,DF,20,2005,0,,,,,0,,0,0,,1,,,,,,,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Cristiano Biraghi,ITA,"MF,DF",32,1992,14,517,37,15.1,5.7,5,81,3,9,13,19,1.5,1,11,-10,-1.74,-1.46,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Cyril Ngonge,BEL,FW,25,2000,20,994,50,29.1,11.0,11,72,2,9,22,1,1.0,9,20,-11,-1.0,-0.7,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Duván Zapata,COL,FW,34,1991,28,1103,39,32.3,12.3,11,66,1,17,22,5,1.18,21,22,-1,-0.08,0.62,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Emirhan İlkhan,TUR,MF,21,2004,19,1001,53,29.3,11.1,13,67,1,6,22,18,0.95,13,25,-12,-1.08,-0.82,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Enzo Ebosse,CMR,DF,26,1999,13,1115,86,32.6,12.4,13,86,9,0,,2,1.38,18,18,0,0.0,0.74,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Faustino Anjorin,ENG,MF,23,2001,15,289,19,8.5,3.2,1,58,0,14,17,13,1.0,6,7,-1,-0.31,0.21,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Franco Israel,URU,GK,25,2000,9,810,90,23.7,9.0,9,90,9,0,,25,0.89,9,18,-9,-1.0,-0.66,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
ITA-Serie A,2526,Torino,Giovanni Simeone,ARG,FW,30,1995,32,2230,70,65.2,24.8,27,77,6,5,32,2,1.31,29,37,-8,-0.32,0.51,ITA,2025-2026,playing_time,2026-08-08T22:20:46.484347
